ID	DIC	FILLERS	
5100	83.3333	0.0000	
5110	90.9091	0.0000	
5600	86.5169	0.0000	
16671	63.6364	0.0000	
16711	73.1707	0.0000	
16981	67.0455	0.0000	
6910	100.0000	0.0000	
6970	45.2381	0.0000	
17221	58.3333	0.0000	
17401	36.1111	0.0000	
1841	75.0000	0.0000	
1971	67.8571	0.0000	
2001	82.5243	0.0000	
2131	68.8525	0.0000	
2191	82.0513	0.0000	
2641	68.1319	0.0000	
3811	74.4186	0.0000	
3921	68.6047	0.0000	
4151	90.7407	0.0000	
7361	80.4348	0.0000	
15731	76.3441	0.0000	
15891	78.0000	0.0000	
15901	67.5000	0.0000	
8851	77.7778	0.0000	
9171	42.8571	0.0000	
4070	100.0000	0.0000	
9231	80.3922	0.0000	
14381	75.9615	0.0000	
14531	80.9524	0.0000	
14571	48.5714	0.0000	
15101	86.8421	0.0000	
18821	64.2857	0.0000	
19281	69.3878	0.0000	
161	50.0000	0.0000	
5571	83.8235	0.0000	
11411	90.9091	0.0000	
11731	66.0550	0.0000	
4320	100.0000	0.0000	
16641	69.8980	0.0000	
16781	73.0769	0.0000	
16901	73.1707	0.0000	
17761	76.9841	0.0000	
7140	78.4314	0.0000	
1771	75.0000	0.0000	
1831	70.6422	0.0000	
510	77.4648	0.0000	
640	84.7826	0.0000	
8731	74.0000	0.0000	
8781	81.5476	0.0000	
8791	80.8219	0.0000	
14371	87.3333	0.0000	
18801	77.0925	0.0000	
19161	73.9130	0.0000	
19241	83.3333	0.0000	
19271	78.5714	0.0000	
20791	79.7753	0.0000	
151	87.5000	0.0000	
871	54.5455	0.0000	
881	60.8696	0.0000	
3711	88.8889	0.0000	
5531	73.6842	0.0000	
11331	80.5556	0.0000	
11351	87.1429	0.0000	
4350	75.4808	0.0000	
4360	75.0000	0.0000	
4780	76.7677	0.0000	
4820	62.2807	0.0000	
4830	69.6133	0.0000	
4850	77.7778	0.0000	
11361	72.2727	0.0000	
4840	72.8261	0.0000	
11401	87.2093	0.0000	
11581	70.9845	0.0000	
11601	80.1802	0.0000	
11631	72.7723	0.0000	
11641	84.2640	0.0000	
4800	87.5000	0.0000	
11671	85.3081	0.0000	
11691	83.6364	0.0000	
11711	89.0000	0.0000	
12481	76.7677	0.0000	
12521	68.0000	0.0000	
13231	55.3957	0.0000	
13531	75.0000	0.0000	
5450	81.8182	0.0000	
13541	63.8243	0.0000	
5460	74.6269	0.0000	
13561	100.0000	0.0000	
5530	62.9630	0.0000	
5550	85.7143	0.0000	
5640	79.1667	0.0000	
5850	80.5970	0.0000	
16631	76.3158	0.0000	
1751	80.0000	0.0000	
4931	81.6327	0.0000	
8651	88.0000	0.0000	
10141	71.2871	0.0000	
14361	78.9474	0.0000	
15391	81.7391	0.0000	
18791	78.9474	0.0000	
141	79.8319	0.0000	
451	84.3750	0.0000	
130	77.0588	0.0000	
180	77.7027	0.0000	
1221	68.6131	0.0000	
5481	85.7143	0.0000	
5511	57.1429	0.0000	
5871	80.0000	0.0000	
6041	71.4286	0.0000	
6301	69.2308	0.0000	
6521	50.0000	0.0000	
11271	89.3617	0.0000	
16601	84.6154	0.0000	
16961	90.6977	0.0000	
16971	92.7273	0.0000	
16991	83.7838	0.0000	
17041	83.6066	0.0000	
6850	76.4331	0.0000	
17101	68.5714	0.0000	
17561	92.3077	0.0000	
1731	50.0000	0.0000	
8561	88.4615	0.0000	
8901	75.5102	0.0000	
8991	100.0000	0.0000	
14351	83.2618	0.0000	
14431	63.6364	0.0000	
14721	77.4194	0.0000	
6640	80.4598	0.0000	
6660	54.8387	0.0000	
14861	81.6327	0.0000	
6650	80.2239	0.0000	
14871	78.7879	0.0000	
14921	86.1314	0.0000	
6170	88.0000	0.0000	
15551	88.6957	0.0000	
6500	68.7500	0.0000	
6570	73.4375	0.0000	
6600	85.8974	0.0000	
15811	75.6757	0.0000	
18671	73.0337	0.0000	
18681	45.0000	0.0000	
18691	78.1250	0.0000	
18921	64.4444	0.0000	
131	75.0000	0.0000	
2071	93.7500	0.0000	
2881	66.6667	0.0000	
3791	82.3529	0.0000	
4521	61.9048	0.0000	
1210	90.9091	0.0000	
5471	81.5789	0.0000	
5661	40.8163	0.0000	
1600	50.0000	0.0000	
5701	80.0000	0.0000	
5761	77.2727	0.0000	
11221	82.4773	0.0000	
11301	75.2941	0.0000	
11381	73.3728	0.0000	
4120	68.1818	0.0000	
4150	56.6038	0.0000	
16571	88.0000	0.0000	
16751	81.2500	0.0000	
1691	89.0625	0.0000	
1861	77.5281	0.0000	
610	81.9444	0.0000	
6260	72.4138	0.0000	
6630	72.9167	0.0000	
1911	80.0000	0.0000	
1961	84.4444	0.0000	
600	74.0741	0.0000	
2601	81.6667	0.0000	
8091	86.6667	0.0000	
2620	77.8761	0.0000	
2760	89.2405	0.0000	
5560	61.2500	0.0000	
8681	84.0426	0.0000	
8411	88.8889	0.0000	
8451	92.8571	0.0000	
8551	90.9091	0.0000	
8581	100.0000	0.0000	
9461	87.8049	0.0000	
14271	64.2857	0.0000	
14791	87.9310	0.0000	
6110	67.5439	0.0000	
6120	78.3784	0.0000	
6140	87.7551	0.0000	
14971	81.0219	0.0000	
18661	75.7576	0.0000	
18701	86.3636	0.0000	
18721	93.3333	0.0000	
18861	67.6471	0.0000	
18881	54.5455	0.0000	
18891	88.8889	0.0000	
18951	79.0323	0.0000	
121	93.8272	0.0000	
171	81.8182	0.0000	
10	71.4286	0.0000	
150	91.6667	0.0000	
170	82.9268	0.0000	
670	87.1795	0.0000	
2250	77.7778	0.0000	
2300	92.3077	0.0000	
201	88.5714	0.0000	
20	72.4409	0.0000	
220	88.5714	0.0000	
430	76.4706	0.0000	
480	80.0000	0.0000	
650	85.9649	0.0000	
2330	79.1139	0.0000	
211	90.6250	0.0000	
261	82.6087	0.0000	
321	92.8571	0.0000	
351	88.5714	0.0000	
90	85.7143	0.0000	
1321	81.4815	0.0000	
2801	95.2381	0.0000	
1750	71.4286	0.0000	
2230	85.4839	0.0000	
2320	89.4737	0.0000	
2420	80.0000	0.0000	
5991	82.0144	0.0000	
7081	90.1961	0.0000	
7111	84.8649	0.0000	
2140	86.6667	0.0000	
7581	91.9355	0.0000	
2290	81.5789	0.0000	
2350	85.5932	0.0000	
7711	83.0688	0.0000	
2390	72.0000	0.0000	
8921	91.7647	0.0000	
2910	81.2500	0.0000	
9031	85.5856	0.0000	
5451	83.7838	0.0000	
5611	80.0000	0.0000	
5651	78.2609	0.0000	
1870	88.5714	0.0000	
5831	87.0968	0.0000	
5841	85.7143	0.0000	
6161	76.1905	0.0000	
6171	81.9209	0.0000	
6571	96.0784	0.0000	
11191	73.5849	0.0000	
11201	77.7778	0.0000	
4100	70.9677	0.0000	
4140	76.4706	0.0000	
4490	66.6667	0.0000	
11371	82.6087	0.0000	
4130	79.4872	0.0000	
4300	94.4444	0.0000	
11591	62.2642	0.0000	
5030	75.2941	0.0000	
5290	81.4815	0.0000	
11611	58.0645	0.0000	
6090	0.0000	0.0000	
11621	77.7778	0.0000	
4420	88.4615	0.0000	
11721	79.1045	0.0000	
5300	88.1356	0.0000	
5330	84.4444	0.0000	
5520	76.0563	0.0000	
5880	74.1176	0.0000	
11741	52.9412	0.0000	
4500	62.5000	0.0000	
11931	86.1538	0.0000	
4280	100.0000	0.0000	
12371	88.6525	0.0000	
4870	81.9048	0.0000	
4880	79.8077	0.0000	
4900	82.4742	0.0000	
5000	96.0000	0.0000	
5830	90.1639	0.0000	
6010	80.8219	0.0000	
12561	80.6122	0.0000	
13081	76.0000	0.0000	
13281	75.2688	0.0000	
13341	76.2500	0.0000	
5580	86.8687	0.0000	
13511	41.6667	0.0000	
13671	75.6098	0.0000	
13791	96.9697	0.0000	
5690	75.0000	0.0000	
14281	91.2281	0.0000	
5900	69.2308	0.0000	
5990	87.2340	0.0000	
14291	73.8095	0.0000	
6100	83.3333	0.0000	
14541	81.3333	0.0000	
14561	78.1250	0.0000	
6000	80.0000	0.0000	
14601	86.6667	0.0000	
14641	76.5957	0.0000	
14761	82.7586	0.0000	
14771	85.4167	0.0000	
16561	77.9412	0.0000	
16721	68.2927	0.0000	
16761	72.7273	0.0000	
16771	83.3333	0.0000	
16791	74.2857	0.0000	
16821	90.4762	0.0000	
16951	81.8182	0.0000	
6940	90.0000	0.0000	
17511	83.9286	0.0000	
17521	83.3333	0.0000	
1671	17.4603	0.0000	
2201	33.3333	0.0000	
2271	13.5135	0.0000	
2441	11.2782	0.0000	
2471	9.6774	0.0000	
2561	18.7500	0.0000	
2621	8.8889	0.0000	
660	25.0000	0.0000	
1430	14.2857	0.0000	
4581	15.7895	0.0000	
6081	14.7059	0.0000	
2010	15.7143	0.0000	
2070	19.5652	0.0000	
11061	21.5686	0.0000	
11241	11.5385	0.0000	
14171	13.1579	0.0000	
5840	10.5263	0.0000	
14511	14.2857	0.0000	
7310	12.8571	0.0000	
7320	8.6957	0.0000	
8361	88.7097	0.0000	
8381	86.7647	0.0000	
8831	87.3239	0.0000	
14221	88.5714	0.0000	
14341	80.0000	0.0000	
14581	100.0000	0.0000	
18611	88.7097	0.0000	
19001	82.2222	0.0000	
7300	76.5957	0.0000	
111	77.6119	0.0000	
5381	85.6287	0.0000	
6621	70.3125	0.0000	
2030	75.0000	0.0000	
11181	74.4395	0.0000	
11261	79.6117	0.0000	
16551	80.0000	0.0000	
21861	73.6842	0.0000	
21891	69.0821	0.0000	
1531	71.8750	0.0000	
1591	82.7027	0.0000	
2161	82.0652	0.0000	
3281	79.3651	0.0000	
3841	76.3158	0.0000	
8341	74.5614	0.0000	
9341	87.3016	0.0000	
9411	75.5906	0.0000	
14191	76.7568	0.0000	
14211	84.3750	0.0000	
5960	73.7864	0.0000	
18581	77.2727	0.0000	
19251	82.6087	0.0000	
20451	80.0000	0.0000	
20541	83.6066	0.0000	
101	78.1690	0.0000	
5371	78.9474	0.0000	
11131	80.0000	0.0000	
12771	100.0000	0.0000	
12901	93.7500	0.0000	
16531	84.3750	0.0000	
21811	84.0909	0.0000	
21821	100.0000	0.0000	
21871	100.0000	0.0000	
21881	80.3571	0.0000	
1521	76.0000	0.0000	
1561	80.5556	0.0000	
840	76.8868	0.0000	
860	77.7778	0.0000	
1651	78.6241	0.0000	
940	71.4286	0.0000	
1721	83.7209	0.0000	
1811	76.4912	0.0000	
3511	68.2759	0.0000	
3561	85.4460	0.0000	
3721	84.7826	0.0000	
8301	80.9783	0.0000	
8351	75.2336	0.0000	
8721	79.1667	0.0000	
13121	74.4186	0.0000	
14121	47.0000	0.0000	
18571	80.0000	0.0000	
18591	67.9245	0.0000	
18601	83.0769	0.0000	
18641	83.9378	0.0000	
18711	91.3043	0.0000	
18751	77.7778	0.0000	
18771	81.8182	0.0000	
18811	91.1765	0.0000	
18851	91.6667	0.0000	
18871	74.2857	0.0000	
91	81.2500	0.0000	
5321	78.4722	0.0000	
5391	77.2277	0.0000	
11111	53.6134	0.0000	
13721	70.0000	0.0000	
5590	77.0732	0.0000	
13811	76.6667	0.0000	
5740	78.0952	0.0000	
16481	81.8584	0.0000	
17201	90.4762	0.0000	
21771	86.4198	0.0000	
21781	85.1852	0.0000	
21791	82.2222	0.0000	
21801	97.8261	0.0000	
1491	87.0968	0.0000	
2401	89.5522	0.0000	
4791	63.6364	0.0000	
6741	92.0354	0.0000	
2040	85.3659	0.0000	
7861	95.0000	0.0000	
2460	77.9412	0.0000	
8031	85.1852	0.0000	
2470	80.5195	0.0000	
12301	86.9231	0.0000	
4530	84.3137	0.0000	
7730	81.5789	0.0000	
15841	87.1795	0.0000	
8281	77.9302	0.0000	
8771	83.4862	0.0000	
14031	83.7838	0.0000	
14061	64.0000	0.0000	
5750	81.8182	0.0000	
14151	78.7037	0.0000	
14181	87.5000	0.0000	
14201	53.7313	0.0000	
14251	48.7805	0.0000	
5870	78.1250	0.0000	
5890	52.3810	0.0000	
16661	69.4118	0.0000	
18561	86.6667	0.0000	
21561	68.0000	0.0000	
81	84.8739	0.0000	
5261	76.7442	0.0000	
6461	100.0000	0.0000	
6471	100.0000	0.0000	
7121	88.8889	0.0000	
2100	77.2727	0.0000	
2130	80.0000	0.0000	
2190	91.8033	0.0000	
2340	73.9130	0.0000	
3310	79.4118	0.0000	
7161	77.4194	0.0000	
10841	100.0000	0.0000	
3970	73.0769	0.0000	
11071	78.2609	0.0000	
11751	76.1905	0.0000	
6720	85.0000	0.0000	
12341	83.3333	0.0000	
12791	95.4545	0.0000	
5050	80.3571	0.0000	
11101	78.9474	0.0000	
11291	83.7838	0.0000	
15351	89.7959	0.0000	
16471	72.1649	0.0000	
16611	85.7143	0.0000	
16681	92.8571	0.0000	
16801	100.0000	0.0000	
16891	63.6364	0.0000	
21751	88.2353	0.0000	
21921	78.2609	0.0000	
22091	87.6106	0.0000	
1481	58.4906	0.0000	
8181	72.5000	0.0000	
8741	65.2893	0.0000	
3340	91.3043	0.0000	
14011	86.3636	0.0000	
14051	66.6667	0.0000	
5710	84.6154	0.0000	
5760	76.9231	0.0000	
5770	76.7442	0.0000	
5780	72.2222	0.0000	
6460	81.8182	0.0000	
14111	68.4211	0.0000	
14161	81.1321	0.0000	
6470	76.7123	0.0000	
6490	77.4194	0.0000	
6540	85.1852	0.0000	
6930	88.5714	0.0000	
15701	84.7826	0.0000	
6550	42.1053	0.0000	
6560	80.6122	0.0000	
15721	78.4314	0.0000	
17131	92.9825	0.0000	
17371	53.8462	0.0000	
18521	81.8182	0.0000	
18541	95.8333	0.0000	
71	84.7826	0.0000	
5211	73.2394	0.0000	
5241	75.0000	0.0000	
10971	57.9710	0.0000	
16291	76.1905	0.0000	
16451	88.0000	0.0000	
16521	100.0000	0.0000	
16581	92.4051	0.0000	
16931	91.2621	0.0000	
21661	88.2075	0.0000	
21701	88.3212	0.0000	
1461	80.4878	0.0000	
2731	75.0000	0.0000	
3091	83.0986	0.0000	
3391	76.4706	0.0000	
3471	72.2222	0.0000	
8121	77.1186	0.0000	
8151	80.3279	0.0000	
8221	84.5455	0.0000	
8231	81.0897	0.0000	
8491	88.0435	0.0000	
8761	76.3033	0.0000	
8821	77.1058	0.0000	
13981	66.6667	0.0000	
14081	85.7143	0.0000	
14231	80.9524	0.0000	
14731	83.3333	0.0000	
15561	84.0000	0.0000	
18511	84.6667	0.0000	
18531	95.8333	0.0000	
7270	100.0000	0.0000	
61	81.4286	0.0000	
5151	81.8182	0.0000	
5161	55.5556	0.0000	
5251	65.1515	0.0000	
1520	91.8919	0.0000	
5291	70.2703	0.0000	
5331	74.6032	0.0000	
5351	80.4878	0.0000	
1550	74.3590	0.0000	
10901	64.8649	0.0000	
11141	88.8889	0.0000	
16281	69.2308	0.0000	
16361	80.9524	0.0000	
6790	88.8889	0.0000	
16401	100.0000	0.0000	
16431	94.1176	0.0000	
16621	63.6364	0.0000	
21641	93.1034	0.0000	
21711	84.6154	0.0000	
21721	78.3784	0.0000	
21741	78.8571	0.0000	
1431	67.6471	0.0000	
2311	82.1918	0.0000	
2671	83.1461	0.0000	
3531	77.3585	0.0000	
5401	38.0952	0.0000	
8081	53.5714	0.0000	
8211	65.4545	0.0000	
13961	67.9775	0.0000	
13991	74.0506	0.0000	
14041	55.8824	0.0000	
5720	72.5000	0.0000	
6020	63.9175	0.0000	
6060	66.4000	0.0000	
6070	43.0556	0.0000	
6080	68.6869	0.0000	
6510	74.0741	0.0000	
6580	78.3333	0.0000	
14141	61.2903	0.0000	
5790	66.6667	0.0000	
5800	72.2222	0.0000	
6030	68.4211	0.0000	
6040	100.0000	0.0000	
6520	81.8182	0.0000	
15751	69.6078	0.0000	
18501	62.6506	0.0000	
51	80.9735	0.0000	
5121	76.0000	0.0000	
5501	84.1379	0.0000	
1720	90.9091	0.0000	
5581	79.4326	0.0000	
5601	71.7949	0.0000	
10861	66.1290	0.0000	
10911	68.1159	0.0000	
16271	84.4828	0.0000	
16351	69.5652	0.0000	
16371	85.7143	0.0000	
16651	69.4444	0.0000	
6810	84.7458	0.0000	
21571	68.7179	0.0000	
1421	85.2941	0.0000	
5441	88.8889	0.0000	
1540	75.0000	0.0000	
6761	61.3861	0.0000	
2430	76.3158	0.0000	
4950	72.1311	0.0000	
7991	75.3247	0.0000	
13861	89.4737	0.0000	
13881	100.0000	0.0000	
14131	74.0741	0.0000	
18491	82.7586	0.0000	
41	80.2575	0.0000	
5111	11.1111	0.0000	
5141	28.0000	0.0000	
5191	12.5000	0.0000	
5201	8.3333	0.0000	
6091	14.7059	0.0000	
6671	18.9189	0.0000	
6831	13.3333	0.0000	
7401	0.0000	0.0000	
7891	0.0000	0.0000	
9201	8.3333	0.0000	
3200	27.8261	0.0000	
3500	11.9565	0.0000	
3510	33.3333	0.0000	
3760	23.0769	0.0000	
3890	4.1667	0.0000	
9581	42.5000	0.0000	
3490	11.1111	0.0000	
3590	16.6667	0.0000	
10811	10.0000	0.0000	
17391	10.5263	0.0000	
18071	6.2500	0.0000	
21761	9.6154	0.0000	
10831	76.3158	0.0000	
11311	89.7959	0.0000	
16141	67.8571	0.0000	
16211	94.4444	0.0000	
16221	54.4041	0.0000	
6740	100.0000	0.0000	
16231	76.1905	0.0000	
6760	83.3333	0.0000	
16241	90.0000	0.0000	
16691	80.0000	0.0000	
16811	80.0000	0.0000	
21391	74.3902	0.0000	
21431	88.8889	0.0000	
21491	86.6667	0.0000	
7920	85.9375	0.0000	
1311	76.4543	0.0000	
1361	100.0000	0.0000	
1391	85.0000	0.0000	
290	83.3333	0.0000	
1951	61.5385	0.0000	
2571	90.7895	0.0000	
630	55.5556	0.0000	
2841	83.3333	0.0000	
2110	96.8750	0.0000	
11661	89.9225	0.0000	
4990	61.5385	0.0000	
7981	80.8081	0.0000	
8061	74.7126	0.0000	
8251	75.6757	0.0000	
8541	87.2340	0.0000	
13801	60.8696	0.0000	
13831	74.4275	0.0000	
5630	86.4198	0.0000	
13841	60.5442	0.0000	
5650	86.7925	0.0000	
7430	73.9130	0.0000	
7820	78.3133	0.0000	
21091	72.1519	0.0000	
18441	78.1116	0.0000	
18471	87.5000	0.0000	
18621	76.8844	0.0000	
31	81.1659	0.0000	
5081	83.0189	0.0000	
10761	59.2593	0.0000	
10951	78.4615	0.0000	
11321	100.0000	0.0000	
16111	84.3137	0.0000	
21051	77.7778	0.0000	
21121	93.3333	0.0000	
7830	100.0000	0.0000	
7840	100.0000	0.0000	
21241	86.6667	0.0000	
7910	50.0000	0.0000	
21341	80.4124	0.0000	
21691	66.6667	0.0000	
1241	74.7368	0.0000	
3261	88.2353	0.0000	
7931	74.0741	0.0000	
13601	54.2424	0.0000	
13621	100.0000	0.0000	
13631	80.0000	0.0000	
13911	100.0000	0.0000	
5670	93.3333	0.0000	
5700	88.8889	0.0000	
14391	100.0000	0.0000	
14411	94.7368	0.0000	
5940	92.8571	0.0000	
5950	83.9286	0.0000	
18421	75.0000	0.0000	
18451	42.1053	0.0000	
5061	81.0811	0.0000	
5091	96.2963	0.0000	
5421	69.6970	0.0000	
10681	77.9661	0.0000	
10701	87.5000	0.0000	
11831	80.0000	0.0000	
12141	81.3333	0.0000	
16101	75.9259	0.0000	
16151	85.7143	0.0000	
16201	64.5349	0.0000	
6780	76.6667	0.0000	
7010	88.4615	0.0000	
16391	93.3333	0.0000	
16851	84.3750	0.0000	
18901	54.6875	0.0000	
20751	80.0000	0.0000	
21311	91.4286	0.0000	
21331	70.2128	0.0000	
1231	77.2727	0.0000	
1301	90.0000	0.0000	
1411	74.4898	0.0000	
1501	56.5217	0.0000	
1511	63.2653	0.0000	
3351	68.9189	0.0000	
7821	73.3333	0.0000	
7971	75.7576	0.0000	
9751	69.3333	0.0000	
10181	52.1739	0.0000	
3710	67.2414	0.0000	
13551	65.3846	0.0000	
14091	100.0000	0.0000	
18391	65.7143	0.0000	
11	84.0000	0.0000	
5001	76.5714	0.0000	
5691	76.8116	0.0000	
10641	79.4872	0.0000	
10651	72.7273	0.0000	
16081	80.4348	0.0000	
21201	74.0741	0.0000	
21221	73.9130	0.0000	
21231	66.6667	0.0000	
7850	83.3333	0.0000	
21371	83.8710	0.0000	
21631	75.8621	0.0000	
1201	61.5385	0.0000	
1211	77.5510	0.0000	
4781	50.0000	0.0000	
7731	72.1854	0.0000	
13451	83.8235	0.0000	
13471	90.9091	0.0000	
13481	86.6667	0.0000	
5420	87.5000	0.0000	
13651	65.0000	0.0000	
13731	83.3333	0.0000	